time,UpperCO2[3rdFlrSZ],UpperCO2[3rdMT],UpperCO2[2ndFlrNZ],UpperCO2[2ndFlrSZ],UpperCO2[2ndFlrMT1],UpperCO2[2ndFlrMT2],UpperCO2[1stFlrNZ],UpperCO2[1stFlrSZ1],UpperCO2[1stFlrSZ2],UpperCO2[1stFlrMT1],UpperCO2[1stFlrMT2],UpperCO2[GndFlrKT],UpperCO2[GndFlrMT1],UpperCO2[GndFlrMT2]
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.79E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.80E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.81E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.82E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.83E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.84E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.85E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.86E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.87E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.88E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.89E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.90E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.90E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.90E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.90E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.90E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.90E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.90E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
1.90E+07,900,900,900,900,900,900,900,900,900,900,900,900,900,900
