time,LowerSetp[3rdFlrSZ],UpperSetp[3rdFlrSZ],LowerSetp[3rdMT],UpperSetp[3rdFlrMT],LowerSetp[2ndFlrNZ],UpperSetp[2ndFlrNZ],LowerSetp[2ndFlrSZ],UpperSetp[2ndFlrSZ],LowerSetp[2ndFlrMT1],UpperSetp[2ndFlrMT1],LowerSetp[2ndFlrMT2],UpperSetp[2ndFlrMT2],LowerSetp[1stFlrNZ],UpperSetp[1stFlrNZ],LowerSetp[1stFlrSZ1],UpperSetp[1stFlrSZ1],LowerSetp[1stFlrSZ2],UpperSetp[1stFlrSZ2],LowerSetp[1stFlrMT1],UpperSetp[1stFlrMT1],LowerSetp[1stFlrMT2],UpperSetp[1stFlrMT2],LowerSetp[GndFlrKT],UpperSetp[GndFlrKT],LowerSetp[GndFlrMT1],UpperSetp[GndFlrMT1],LowerSetp[GndFlrMT2],UpperSetp[GndFlrMT2]
2.05E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.05E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.05E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.05E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.06E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15,299.15,296.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.07E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15
2.08E+07,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.08E+07,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15
2.08E+07,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15,309.15,286.15
2.08E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
2.09E+07,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15,304.15,291.15
